Local time,Open,High,Low,Close,Volume
22.01.2024 14:19:31.000 GMT-0600,193.777,193.777,193.777,193.777,0.012
22.01.2024 14:19:33.000 GMT-0600,193.776,193.776,193.776,193.776,0.012
22.01.2024 14:19:34.000 GMT-0600,193.777,193.777,193.777,193.777,0.012
22.01.2024 14:19:42.000 GMT-0600,193.776,193.787,193.776,193.787,0.024
22.01.2024 14:19:44.000 GMT-0600,193.776,193.776,193.757,193.757,0.036
22.01.2024 14:19:46.000 GMT-0600,193.767,193.767,193.767,193.767,0.012
22.01.2024 14:19:48.000 GMT-0600,193.726,193.736,193.726,193.736,0.036
22.01.2024 14:19:49.000 GMT-0600,193.736,193.747,193.736,193.736,0.048
22.01.2024 14:19:50.000 GMT-0600,193.747,193.747,193.747,193.747,0.012
22.01.2024 14:19:51.000 GMT-0600,193.736,193.736,193.736,193.736,0.012
22.01.2024 14:20:00.000 GMT-0600,193.727,193.727,193.716,193.716,0.024
22.01.2024 14:20:01.000 GMT-0600,193.736,193.737,193.736,193.737,0.036
22.01.2024 14:20:02.000 GMT-0600,193.737,193.747,193.736,193.736,0.036
22.01.2024 14:20:08.000 GMT-0600,193.747,193.747,193.736,193.736,0.024
22.01.2024 14:20:09.000 GMT-0600,193.736,193.736,193.736,193.736,0.024
22.01.2024 14:20:10.000 GMT-0600,193.737,193.737,193.737,193.737,0.012
22.01.2024 14:20:11.000 GMT-0600,193.737,193.737,193.736,193.736,0.036
22.01.2024 14:20:12.000 GMT-0600,193.737,193.737,193.736,193.736,0.024
22.01.2024 14:20:19.000 GMT-0600,193.726,193.727,193.716,193.727,0.036
22.01.2024 14:20:20.000 GMT-0600,193.726,193.727,193.726,193.727,0.06
22.01.2024 14:20:21.000 GMT-0600,193.726,193.726,193.726,193.726,0.012
22.01.2024 14:20:22.000 GMT-0600,193.717,193.717,193.717,193.717,0.012
22.01.2024 14:20:23.000 GMT-0600,193.716,193.717,193.707,193.707,0.036
22.01.2024 14:20:24.000 GMT-0600,193.717,193.717,193.717,193.717,0.012
22.01.2024 14:20:28.000 GMT-0600,193.727,193.736,193.727,193.736,0.024
22.01.2024 14:20:32.000 GMT-0600,193.737,193.737,193.736,193.736,0.024
22.01.2024 14:20:33.000 GMT-0600,193.737,193.737,193.737,193.737,0.012
22.01.2024 14:20:34.000 GMT-0600,193.737,193.737,193.737,193.737,0.012
22.01.2024 14:20:36.000 GMT-0600,193.736,193.737,193.736,193.737,0.024
22.01.2024 14:20:38.000 GMT-0600,193.727,193.727,193.717,193.717,0.024
22.01.2024 14:20:39.000 GMT-0600,193.707,193.717,193.696,193.717,0.036
22.01.2024 14:20:40.000 GMT-0600,193.726,193.727,193.726,193.727,0.024
22.01.2024 14:20:42.000 GMT-0600,193.736,193.736,193.736,193.736,0.012
22.01.2024 14:20:44.000 GMT-0600,193.746,193.766,193.746,193.766,0.036
22.01.2024 14:20:45.000 GMT-0600,193.767,193.767,193.767,193.767,0.024
22.01.2024 14:20:46.000 GMT-0600,193.767,193.777,193.767,193.776,0.036
22.01.2024 14:20:47.000 GMT-0600,193.776,193.787,193.776,193.787,0.048
22.01.2024 14:20:48.000 GMT-0600,193.787,193.787,193.787,193.787,0.012
22.01.2024 14:20:49.000 GMT-0600,193.797,193.797,193.777,193.777,0.024
22.01.2024 14:20:50.000 GMT-0600,193.786,193.787,193.776,193.787,0.036
22.01.2024 14:20:51.000 GMT-0600,193.776,193.787,193.776,193.777,0.096
22.01.2024 14:20:52.000 GMT-0600,193.776,193.776,193.766,193.776,0.06
22.01.2024 14:20:53.000 GMT-0600,193.777,193.777,193.777,193.777,0.024
22.01.2024 14:20:54.000 GMT-0600,193.766,193.777,193.766,193.777,0.048
22.01.2024 14:20:55.000 GMT-0600,193.777,193.777,193.777,193.777,0.012
22.01.2024 14:20:57.000 GMT-0600,193.776,193.786,193.776,193.786,0.024
22.01.2024 14:20:59.000 GMT-0600,193.776,193.787,193.776,193.787,0.024
22.01.2024 14:21:00.000 GMT-0600,193.776,193.776,193.776,193.776,0.012
22.01.2024 14:21:01.000 GMT-0600,193.786,193.786,193.786,193.786,0.012
22.01.2024 14:21:02.000 GMT-0600,193.776,193.786,193.776,193.776,0.06
22.01.2024 14:21:03.000 GMT-0600,193.786,193.787,193.776,193.787,0.08399999999999999
22.01.2024 14:21:04.000 GMT-0600,193.776,193.776,193.776,193.776,0.012
22.01.2024 14:21:05.000 GMT-0600,193.787,193.787,193.787,193.787,0.012
22.01.2024 14:21:14.000 GMT-0600,193.786,193.787,193.786,193.787,0.024
22.01.2024 14:21:16.000 GMT-0600,193.786,193.786,193.786,193.786,0.036
22.01.2024 14:21:17.000 GMT-0600,193.787,193.787,193.786,193.787,0.048
22.01.2024 14:21:20.000 GMT-0600,193.787,193.787,193.787,193.787,0.012
22.01.2024 14:21:21.000 GMT-0600,193.787,193.787,193.787,193.787,0.036
22.01.2024 14:21:22.000 GMT-0600,193.786,193.786,193.786,193.786,0.024
22.01.2024 14:21:23.000 GMT-0600,193.786,193.787,193.786,193.787,0.024
22.01.2024 14:21:25.000 GMT-0600,193.786,193.786,193.786,193.786,0.012
22.01.2024 14:21:28.000 GMT-0600,193.796,193.796,193.786,193.786,0.024
22.01.2024 14:21:31.000 GMT-0600,193.787,193.787,193.787,193.787,0.012
22.01.2024 14:21:32.000 GMT-0600,193.787,193.787,193.786,193.786,0.024
22.01.2024 14:21:37.000 GMT-0600,193.786,193.786,193.786,193.786,0.036
22.01.2024 14:21:38.000 GMT-0600,193.786,193.786,193.786,193.786,0.036
22.01.2024 14:21:39.000 GMT-0600,193.787,193.787,193.787,193.787,0.036
22.01.2024 14:21:40.000 GMT-0600,193.786,193.787,193.786,193.787,0.048
22.01.2024 14:21:41.000 GMT-0600,193.797,193.797,193.786,193.787,0.036
22.01.2024 14:21:42.000 GMT-0600,193.787,193.787,193.787,193.787,0.012
22.01.2024 14:21:46.000 GMT-0600,193.787,193.787,193.787,193.787,0.024
22.01.2024 14:21:48.000 GMT-0600,193.786,193.786,193.786,193.786,0.012
22.01.2024 14:21:49.000 GMT-0600,193.786,193.786,193.786,193.786,0.024
22.01.2024 14:21:50.000 GMT-0600,193.787,193.787,193.786,193.786,0.024
22.01.2024 14:21:51.000 GMT-0600,193.786,193.786,193.786,193.786,0.012
22.01.2024 14:21:53.000 GMT-0600,193.787,193.787,193.787,193.787,0.012
22.01.2024 14:21:54.000 GMT-0600,193.786,193.786,193.786,193.786,0.012
22.01.2024 14:22:00.000 GMT-0600,193.777,193.777,193.767,193.777,0.036
22.01.2024 14:22:01.000 GMT-0600,193.767,193.767,193.767,193.767,0.012
22.01.2024 14:22:02.000 GMT-0600,193.767,193.767,193.767,193.767,0.024
22.01.2024 14:22:03.000 GMT-0600,193.766,193.767,193.747,193.756,0.048
22.01.2024 14:22:05.000 GMT-0600,193.756,193.766,193.756,193.766,0.024
22.01.2024 14:22:09.000 GMT-0600,193.757,193.767,193.757,193.767,0.024
22.01.2024 14:22:11.000 GMT-0600,193.746,193.757,193.746,193.757,0.024
22.01.2024 14:22:12.000 GMT-0600,193.756,193.757,193.756,193.756,0.048
22.01.2024 14:22:13.000 GMT-0600,193.747,193.747,193.746,193.746,0.036
22.01.2024 14:22:14.000 GMT-0600,193.747,193.747,193.746,193.746,0.048
22.01.2024 14:22:16.000 GMT-0600,193.737,193.737,193.737,193.737,0.012
22.01.2024 14:22:19.000 GMT-0600,193.736,193.737,193.736,193.737,0.024
22.01.2024 14:22:20.000 GMT-0600,193.736,193.737,193.736,193.737,0.024
22.01.2024 14:22:21.000 GMT-0600,193.737,193.737,193.736,193.736,0.06
22.01.2024 14:22:22.000 GMT-0600,193.737,193.737,193.737,193.737,0.012
22.01.2024 14:22:23.000 GMT-0600,193.727,193.727,193.727,193.727,0.012
22.01.2024 14:22:24.000 GMT-0600,193.737,193.737,193.726,193.726,0.024
22.01.2024 14:22:25.000 GMT-0600,193.727,193.727,193.716,193.727,0.048
22.01.2024 14:22:26.000 GMT-0600,193.717,193.717,193.717,193.717,0.012
22.01.2024 14:22:27.000 GMT-0600,193.706,193.706,193.706,193.706,0.012
22.01.2024 14:22:28.000 GMT-0600,193.716,193.716,193.716,193.716,0.012
22.01.2024 14:22:29.000 GMT-0600,193.706,193.706,193.706,193.706,0.012
22.01.2024 14:22:30.000 GMT-0600,193.717,193.717,193.716,193.717,0.048
22.01.2024 14:22:31.000 GMT-0600,193.717,193.717,193.716,193.716,0.036
22.01.2024 14:22:35.000 GMT-0600,193.716,193.716,193.716,193.716,0.012
22.01.2024 14:22:36.000 GMT-0600,193.726,193.726,193.726,193.726,0.012
22.01.2024 14:22:37.000 GMT-0600,193.736,193.736,193.736,193.736,0.036
22.01.2024 14:22:43.000 GMT-0600,193.746,193.746,193.746,193.746,0.012
22.01.2024 14:22:44.000 GMT-0600,193.767,193.767,193.767,193.767,0.012
22.01.2024 14:22:51.000 GMT-0600,193.766,193.766,193.766,193.766,0.024
22.01.2024 14:22:53.000 GMT-0600,193.767,193.786,193.766,193.786,0.08399999999999999
22.01.2024 14:22:54.000 GMT-0600,193.786,193.786,193.786,193.786,0.024
22.01.2024 14:22:55.000 GMT-0600,193.797,193.797,193.797,193.797,0.012
22.01.2024 14:22:56.000 GMT-0600,193.806,193.807,193.806,193.807,0.06
22.01.2024 14:22:59.000 GMT-0600,193.806,193.806,193.806,193.806,0.036
22.01.2024 14:23:00.000 GMT-0600,193.806,193.806,193.806,193.806,0.024
22.01.2024 14:23:01.000 GMT-0600,193.806,193.806,193.806,193.806,0.012
22.01.2024 14:23:02.000 GMT-0600,193.816,193.816,193.816,193.816,0.012
22.01.2024 14:23:03.000 GMT-0600,193.827,193.827,193.826,193.827,0.072
22.01.2024 14:23:05.000 GMT-0600,193.836,193.836,193.826,193.826,0.024
22.01.2024 14:23:06.000 GMT-0600,193.827,193.827,193.827,193.827,0.012
22.01.2024 14:23:07.000 GMT-0600,193.827,193.827,193.827,193.827,0.012
22.01.2024 14:23:10.000 GMT-0600,193.797,193.797,193.796,193.796,0.036
22.01.2024 14:23:11.000 GMT-0600,193.796,193.796,193.796,193.796,0.012
22.01.2024 14:23:12.000 GMT-0600,193.796,193.797,193.796,193.796,0.036
22.01.2024 14:23:13.000 GMT-0600,193.786,193.787,193.786,193.786,0.048
22.01.2024 14:23:14.000 GMT-0600,193.796,193.796,193.786,193.796,0.036
22.01.2024 14:23:15.000 GMT-0600,193.787,193.787,193.787,193.787,0.012
22.01.2024 14:23:16.000 GMT-0600,193.796,193.796,193.796,193.796,0.024
22.01.2024 14:23:17.000 GMT-0600,193.796,193.807,193.796,193.797,0.048
22.01.2024 14:23:18.000 GMT-0600,193.797,193.807,193.797,193.807,0.024
22.01.2024 14:23:19.000 GMT-0600,193.797,193.817,193.797,193.817,0.048
22.01.2024 14:23:21.000 GMT-0600,193.807,193.817,193.807,193.817,0.024
22.01.2024 14:23:22.000 GMT-0600,193.827,193.836,193.827,193.836,0.036
22.01.2024 14:23:23.000 GMT-0600,193.816,193.826,193.816,193.826,0.024
22.01.2024 14:23:24.000 GMT-0600,193.816,193.826,193.816,193.816,0.036
22.01.2024 14:23:26.000 GMT-0600,193.826,193.826,193.817,193.817,0.024
22.01.2024 14:23:27.000 GMT-0600,193.827,193.827,193.817,193.827,0.036
22.01.2024 14:23:28.000 GMT-0600,193.827,193.827,193.806,193.807,0.036
22.01.2024 14:23:29.000 GMT-0600,193.797,193.797,193.797,193.797,0.012
22.01.2024 14:23:31.000 GMT-0600,193.807,193.807,193.807,193.807,0.012
22.01.2024 14:23:32.000 GMT-0600,193.817,193.817,193.817,193.817,0.012
22.01.2024 14:23:33.000 GMT-0600,193.806,193.817,193.806,193.817,0.024
22.01.2024 14:23:37.000 GMT-0600,193.816,193.817,193.807,193.807,0.036
22.01.2024 14:23:38.000 GMT-0600,193.817,193.817,193.806,193.816,0.048
22.01.2024 14:23:39.000 GMT-0600,193.816,193.827,193.816,193.816,0.036
22.01.2024 14:23:40.000 GMT-0600,193.816,193.816,193.816,193.816,0.012
22.01.2024 14:23:41.000 GMT-0600,193.826,193.827,193.826,193.827,0.024
22.01.2024 14:23:42.000 GMT-0600,193.827,193.837,193.826,193.837,0.036
22.01.2024 14:23:43.000 GMT-0600,193.826,193.836,193.826,193.827,0.06
22.01.2024 14:23:44.000 GMT-0600,193.837,193.837,193.837,193.837,0.012
22.01.2024 14:23:45.000 GMT-0600,193.837,193.837,193.836,193.837,0.048
22.01.2024 14:23:48.000 GMT-0600,193.836,193.837,193.836,193.837,0.024
22.01.2024 14:23:49.000 GMT-0600,193.836,193.837,193.836,193.836,0.048
22.01.2024 14:23:50.000 GMT-0600,193.837,193.837,193.816,193.827,0.06
22.01.2024 14:23:51.000 GMT-0600,193.837,193.837,193.837,193.837,0.012
22.01.2024 14:23:56.000 GMT-0600,193.847,193.847,193.847,193.847,0.012
22.01.2024 14:23:58.000 GMT-0600,193.836,193.836,193.836,193.836,0.012
22.01.2024 14:23:59.000 GMT-0600,193.806,193.817,193.806,193.806,0.036
22.01.2024 14:24:00.000 GMT-0600,193.816,193.816,193.807,193.807,0.024
22.01.2024 14:24:01.000 GMT-0600,193.806,193.807,193.796,193.807,0.072
22.01.2024 14:24:02.000 GMT-0600,193.806,193.807,193.806,193.807,0.036
22.01.2024 14:24:03.000 GMT-0600,193.806,193.807,193.806,193.806,0.048
22.01.2024 14:24:04.000 GMT-0600,193.817,193.827,193.817,193.827,0.036
22.01.2024 14:24:05.000 GMT-0600,193.807,193.816,193.806,193.806,0.06
22.01.2024 14:24:06.000 GMT-0600,193.817,193.817,193.806,193.817,0.036
22.01.2024 14:24:07.000 GMT-0600,193.807,193.807,193.796,193.807,0.036
22.01.2024 14:24:08.000 GMT-0600,193.806,193.806,193.806,193.806,0.024
22.01.2024 14:24:09.000 GMT-0600,193.806,193.806,193.806,193.806,0.012
22.01.2024 14:24:10.000 GMT-0600,193.796,193.806,193.796,193.806,0.024
22.01.2024 14:24:11.000 GMT-0600,193.807,193.807,193.807,193.807,0.012
22.01.2024 14:24:12.000 GMT-0600,193.816,193.816,193.807,193.807,0.024
22.01.2024 14:24:13.000 GMT-0600,193.816,193.816,193.816,193.816,0.012
22.01.2024 14:24:16.000 GMT-0600,193.817,193.817,193.816,193.817,0.036
22.01.2024 14:24:17.000 GMT-0600,193.816,193.817,193.796,193.796,0.072
22.01.2024 14:24:18.000 GMT-0600,193.806,193.806,193.806,193.806,0.012
22.01.2024 14:24:19.000 GMT-0600,193.796,193.806,193.796,193.806,0.024
22.01.2024 14:24:20.000 GMT-0600,193.796,193.807,193.796,193.807,0.072
22.01.2024 14:24:21.000 GMT-0600,193.797,193.797,193.796,193.797,0.06
22.01.2024 14:24:22.000 GMT-0600,193.797,193.797,193.797,193.797,0.048
22.01.2024 14:24:23.000 GMT-0600,193.796,193.797,193.796,193.797,0.024
22.01.2024 14:24:24.000 GMT-0600,193.796,193.796,193.796,193.796,0.012
22.01.2024 14:24:25.000 GMT-0600,193.797,193.797,193.787,193.796,0.036
22.01.2024 14:24:26.000 GMT-0600,193.796,193.797,193.796,193.797,0.024
22.01.2024 14:24:27.000 GMT-0600,193.797,193.797,193.796,193.796,0.072
22.01.2024 14:24:30.000 GMT-0600,193.796,193.797,193.796,193.797,0.024
22.01.2024 14:24:31.000 GMT-0600,193.797,193.797,193.796,193.796,0.048
22.01.2024 14:24:32.000 GMT-0600,193.796,193.797,193.796,193.797,0.024
22.01.2024 14:24:33.000 GMT-0600,193.806,193.806,193.806,193.806,0.012
22.01.2024 14:24:34.000 GMT-0600,193.807,193.817,193.806,193.806,0.048
22.01.2024 14:24:35.000 GMT-0600,193.817,193.817,193.817,193.817,0.012
22.01.2024 14:24:41.000 GMT-0600,193.817,193.827,193.817,193.827,0.048
22.01.2024 14:24:42.000 GMT-0600,193.827,193.827,193.826,193.826,0.024
22.01.2024 14:24:44.000 GMT-0600,193.836,193.836,193.836,193.836,0.012
22.01.2024 14:24:45.000 GMT-0600,193.836,193.836,193.836,193.836,0.012
22.01.2024 14:24:46.000 GMT-0600,193.836,193.836,193.826,193.826,0.024
22.01.2024 14:24:47.000 GMT-0600,193.837,193.837,193.826,193.836,0.036
22.01.2024 14:24:50.000 GMT-0600,193.827,193.827,193.827,193.827,0.012
22.01.2024 14:24:51.000 GMT-0600,193.816,193.817,193.816,193.817,0.024
22.01.2024 14:24:52.000 GMT-0600,193.827,193.827,193.816,193.826,0.048
22.01.2024 14:24:53.000 GMT-0600,193.827,193.827,193.827,193.827,0.012
22.01.2024 14:24:55.000 GMT-0600,193.827,193.827,193.826,193.826,0.024
22.01.2024 14:24:56.000 GMT-0600,193.836,193.836,193.836,193.836,0.012
22.01.2024 14:24:58.000 GMT-0600,193.847,193.847,193.846,193.847,0.036
22.01.2024 14:25:00.000 GMT-0600,193.846,193.856,193.846,193.846,0.036
22.01.2024 14:25:01.000 GMT-0600,193.857,193.857,193.846,193.856,0.036
22.01.2024 14:25:02.000 GMT-0600,193.846,193.846,193.846,193.846,0.012
22.01.2024 14:25:03.000 GMT-0600,193.856,193.857,193.856,193.857,0.036
22.01.2024 14:25:05.000 GMT-0600,193.856,193.856,193.856,193.856,0.024
22.01.2024 14:25:06.000 GMT-0600,193.836,193.856,193.836,193.846,0.072
22.01.2024 14:25:07.000 GMT-0600,193.837,193.846,193.826,193.826,0.048
22.01.2024 14:25:08.000 GMT-0600,193.837,193.837,193.826,193.826,0.048
22.01.2024 14:25:10.000 GMT-0600,193.826,193.826,193.826,193.826,0.012
22.01.2024 14:25:11.000 GMT-0600,193.827,193.827,193.826,193.827,0.072
22.01.2024 14:25:12.000 GMT-0600,193.826,193.847,193.826,193.836,0.096
22.01.2024 14:25:13.000 GMT-0600,193.837,193.837,193.837,193.837,0.012
22.01.2024 14:25:15.000 GMT-0600,193.837,193.837,193.836,193.836,0.036
22.01.2024 14:25:16.000 GMT-0600,193.846,193.847,193.846,193.847,0.024
22.01.2024 14:25:17.000 GMT-0600,193.847,193.847,193.846,193.846,0.048
22.01.2024 14:25:18.000 GMT-0600,193.846,193.846,193.846,193.846,0.036
22.01.2024 14:25:19.000 GMT-0600,193.846,193.846,193.846,193.846,0.012
22.01.2024 14:25:20.000 GMT-0600,193.836,193.847,193.836,193.847,0.048
22.01.2024 14:25:21.000 GMT-0600,193.837,193.837,193.836,193.836,0.036
22.01.2024 14:25:22.000 GMT-0600,193.836,193.847,193.836,193.847,0.036
22.01.2024 14:25:24.000 GMT-0600,193.847,193.847,193.846,193.846,0.024
22.01.2024 14:25:25.000 GMT-0600,193.837,193.837,193.837,193.837,0.036
22.01.2024 14:25:26.000 GMT-0600,193.836,193.837,193.836,193.837,0.024
22.01.2024 14:25:27.000 GMT-0600,193.836,193.837,193.836,193.837,0.06
22.01.2024 14:25:29.000 GMT-0600,193.827,193.827,193.827,193.827,0.024
22.01.2024 14:25:30.000 GMT-0600,193.836,193.836,193.827,193.836,0.036
22.01.2024 14:25:31.000 GMT-0600,193.837,193.837,193.827,193.827,0.048
22.01.2024 14:25:32.000 GMT-0600,193.826,193.826,193.826,193.826,0.012
22.01.2024 14:25:36.000 GMT-0600,193.826,193.837,193.826,193.837,0.036
22.01.2024 14:25:37.000 GMT-0600,193.837,193.847,193.837,193.847,0.036
22.01.2024 14:25:39.000 GMT-0600,193.856,193.856,193.856,193.856,0.012
22.01.2024 14:25:42.000 GMT-0600,193.846,193.846,193.846,193.846,0.012
22.01.2024 14:25:43.000 GMT-0600,193.846,193.847,193.846,193.847,0.024
22.01.2024 14:25:44.000 GMT-0600,193.847,193.847,193.847,193.847,0.012
22.01.2024 14:25:45.000 GMT-0600,193.856,193.856,193.846,193.846,0.024
22.01.2024 14:25:46.000 GMT-0600,193.856,193.856,193.846,193.846,0.024
22.01.2024 14:25:47.000 GMT-0600,193.856,193.856,193.856,193.856,0.012
22.01.2024 14:25:49.000 GMT-0600,193.867,193.876,193.867,193.876,0.024
22.01.2024 14:25:59.000 GMT-0600,193.887,193.887,193.876,193.876,0.06
22.01.2024 14:26:00.000 GMT-0600,193.876,193.887,193.876,193.887,0.036
22.01.2024 14:26:03.000 GMT-0600,193.897,193.897,193.887,193.896,0.036
22.01.2024 14:26:04.000 GMT-0600,193.887,193.887,193.886,193.886,0.024
22.01.2024 14:26:05.000 GMT-0600,193.896,193.896,193.896,193.896,0.012
22.01.2024 14:26:06.000 GMT-0600,193.896,193.896,193.896,193.896,0.024
22.01.2024 14:26:07.000 GMT-0600,193.896,193.896,193.896,193.896,0.024
22.01.2024 14:26:08.000 GMT-0600,193.897,193.897,193.886,193.897,0.08399999999999999
22.01.2024 14:26:09.000 GMT-0600,193.886,193.897,193.886,193.896,0.048
22.01.2024 14:26:10.000 GMT-0600,193.907,193.907,193.907,193.907,0.024
22.01.2024 14:26:11.000 GMT-0600,193.897,193.907,193.897,193.907,0.024
22.01.2024 14:26:12.000 GMT-0600,193.907,193.907,193.907,193.907,0.036
22.01.2024 14:26:13.000 GMT-0600,193.907,193.907,193.907,193.907,0.012
22.01.2024 14:26:14.000 GMT-0600,193.906,193.907,193.906,193.906,0.06
22.01.2024 14:26:15.000 GMT-0600,193.906,193.906,193.896,193.896,0.024
22.01.2024 14:26:16.000 GMT-0600,193.906,193.907,193.897,193.906,0.072
22.01.2024 14:26:17.000 GMT-0600,193.907,193.907,193.906,193.906,0.036
22.01.2024 14:26:18.000 GMT-0600,193.907,193.907,193.907,193.907,0.012
22.01.2024 14:26:19.000 GMT-0600,193.917,193.917,193.896,193.907,0.13199999999999998
22.01.2024 14:26:20.000 GMT-0600,193.907,193.907,193.907,193.907,0.06
22.01.2024 14:26:21.000 GMT-0600,193.906,193.907,193.906,193.907,0.024
22.01.2024 14:26:22.000 GMT-0600,193.907,193.907,193.907,193.907,0.012
22.01.2024 14:26:23.000 GMT-0600,193.906,193.906,193.906,193.906,0.048
22.01.2024 14:26:24.000 GMT-0600,193.907,193.907,193.907,193.907,0.024
22.01.2024 14:26:25.000 GMT-0600,193.906,193.907,193.906,193.906,0.048
22.01.2024 14:26:26.000 GMT-0600,193.907,193.907,193.906,193.906,0.036
22.01.2024 14:26:27.000 GMT-0600,193.907,193.907,193.906,193.906,0.024
22.01.2024 14:26:29.000 GMT-0600,193.917,193.917,193.906,193.916,0.06
22.01.2024 14:26:30.000 GMT-0600,193.916,193.916,193.916,193.916,0.036
22.01.2024 14:26:31.000 GMT-0600,193.927,193.927,193.916,193.926,0.036
22.01.2024 14:26:32.000 GMT-0600,193.926,193.927,193.926,193.926,0.036
22.01.2024 14:26:33.000 GMT-0600,193.936,193.936,193.926,193.926,0.048
22.01.2024 14:26:34.000 GMT-0600,193.936,193.936,193.926,193.926,0.036
22.01.2024 14:26:38.000 GMT-0600,193.927,193.927,193.916,193.917,0.048
22.01.2024 14:26:39.000 GMT-0600,193.927,193.927,193.906,193.906,0.036
22.01.2024 14:26:40.000 GMT-0600,193.906,193.916,193.906,193.906,0.036
22.01.2024 14:26:42.000 GMT-0600,193.917,193.917,193.877,193.886,0.06
22.01.2024 14:26:44.000 GMT-0600,193.876,193.876,193.876,193.876,0.012
22.01.2024 14:26:45.000 GMT-0600,193.866,193.866,193.866,193.866,0.012
22.01.2024 14:26:46.000 GMT-0600,193.877,193.877,193.866,193.877,0.036
22.01.2024 14:26:50.000 GMT-0600,193.866,193.866,193.856,193.856,0.024
22.01.2024 14:26:51.000 GMT-0600,193.846,193.847,193.846,193.847,0.048
22.01.2024 14:26:53.000 GMT-0600,193.837,193.837,193.837,193.837,0.012
22.01.2024 14:26:58.000 GMT-0600,193.826,193.826,193.826,193.826,0.012
22.01.2024 14:27:00.000 GMT-0600,193.817,193.827,193.816,193.817,0.06
22.01.2024 14:27:02.000 GMT-0600,193.827,193.827,193.827,193.827,0.012
22.01.2024 14:27:03.000 GMT-0600,193.836,193.836,193.827,193.827,0.024
22.01.2024 14:27:08.000 GMT-0600,193.827,193.836,193.827,193.827,0.036
22.01.2024 14:27:09.000 GMT-0600,193.836,193.836,193.826,193.836,0.036
22.01.2024 14:27:11.000 GMT-0600,193.837,193.837,193.837,193.837,0.024
22.01.2024 14:27:12.000 GMT-0600,193.836,193.837,193.817,193.826,0.048
22.01.2024 14:27:13.000 GMT-0600,193.817,193.826,193.817,193.826,0.024
22.01.2024 14:27:14.000 GMT-0600,193.837,193.837,193.827,193.827,0.024
22.01.2024 14:27:15.000 GMT-0600,193.837,193.837,193.837,193.837,0.012
22.01.2024 14:27:16.000 GMT-0600,193.827,193.827,193.816,193.816,0.048
22.01.2024 14:27:17.000 GMT-0600,193.826,193.826,193.826,193.826,0.012
22.01.2024 14:27:22.000 GMT-0600,193.806,193.806,193.806,193.806,0.012
22.01.2024 14:27:23.000 GMT-0600,193.816,193.816,193.807,193.807,0.036
22.01.2024 14:27:24.000 GMT-0600,193.807,193.807,193.797,193.797,0.036
22.01.2024 14:27:25.000 GMT-0600,193.796,193.796,193.796,193.796,0.012
22.01.2024 14:27:38.000 GMT-0600,193.797,193.797,193.797,193.797,0.012
22.01.2024 14:27:39.000 GMT-0600,193.797,193.797,193.797,193.797,0.012
22.01.2024 14:27:40.000 GMT-0600,193.796,193.796,193.796,193.796,0.012
22.01.2024 14:27:41.000 GMT-0600,193.797,193.807,193.796,193.807,0.06
22.01.2024 14:27:42.000 GMT-0600,193.797,193.806,193.797,193.806,0.048
22.01.2024 14:27:43.000 GMT-0600,193.796,193.806,193.796,193.797,0.036
22.01.2024 14:27:44.000 GMT-0600,193.806,193.806,193.797,193.797,0.024
22.01.2024 14:27:45.000 GMT-0600,193.806,193.816,193.797,193.816,0.036
22.01.2024 14:27:46.000 GMT-0600,193.816,193.827,193.816,193.826,0.072
22.01.2024 14:27:48.000 GMT-0600,193.826,193.826,193.826,193.826,0.048
22.01.2024 14:27:49.000 GMT-0600,193.826,193.826,193.797,193.797,0.06
22.01.2024 14:27:50.000 GMT-0600,193.806,193.806,193.806,193.806,0.012
22.01.2024 14:27:51.000 GMT-0600,193.797,193.797,193.797,193.797,0.012
22.01.2024 14:27:54.000 GMT-0600,193.807,193.807,193.807,193.807,0.012
22.01.2024 14:27:55.000 GMT-0600,193.796,193.807,193.796,193.807,0.024
22.01.2024 14:27:56.000 GMT-0600,193.796,193.796,193.796,193.796,0.012
22.01.2024 14:27:59.000 GMT-0600,193.777,193.777,193.776,193.776,0.024
22.01.2024 14:28:00.000 GMT-0600,193.766,193.777,193.766,193.776,0.072
22.01.2024 14:28:01.000 GMT-0600,193.746,193.756,193.746,193.747,0.036
22.01.2024 14:28:02.000 GMT-0600,193.756,193.756,193.756,193.756,0.012
22.01.2024 14:28:03.000 GMT-0600,193.767,193.767,193.767,193.767,0.012
22.01.2024 14:28:04.000 GMT-0600,193.776,193.777,193.776,193.777,0.036
22.01.2024 14:28:05.000 GMT-0600,193.767,193.767,193.767,193.767,0.024
22.01.2024 14:28:06.000 GMT-0600,193.766,193.767,193.766,193.766,0.048
22.01.2024 14:28:07.000 GMT-0600,193.757,193.757,193.757,193.757,0.012
22.01.2024 14:28:08.000 GMT-0600,193.746,193.766,193.746,193.756,0.048
22.01.2024 14:28:09.000 GMT-0600,193.766,193.786,193.766,193.776,0.048
22.01.2024 14:28:10.000 GMT-0600,193.786,193.787,193.776,193.776,0.048
22.01.2024 14:28:11.000 GMT-0600,193.786,193.786,193.776,193.776,0.024
22.01.2024 14:28:12.000 GMT-0600,193.786,193.786,193.786,193.786,0.012
22.01.2024 14:28:13.000 GMT-0600,193.776,193.797,193.776,193.797,0.048
22.01.2024 14:28:14.000 GMT-0600,193.787,193.787,193.777,193.777,0.06
22.01.2024 14:28:15.000 GMT-0600,193.787,193.787,193.777,193.777,0.024
